Id,Prediction
1,7.001495003726555e-07
2,0.0003959531265317455
3,5.978647956567651e-06
4,0.021861899585659983
5,0.0016203761752696217
6,0.016800152242955727
7,0.005711636796409663
8,9.624332880580667e-05
9,4.11933145155164e-05
10,0.00012504219936834978
11,2.7136926068601367e-05
12,6.092754421208019e-06
13,3.315371357763946e-07
14,1.2715709800981205e-06
15,0.0006806927200250714
16,9.110568034460924e-06
17,4.141074844577596e-06
18,0.006294451243261333
19,3.791402970288377e-06
20,0.010558478851033438
21,5.309922046881548e-08
22,9.971209958421044e-05
23,1.0815248156206316e-08
24,0.005687335777175211
25,8.579047874778738e-05
26,0.0009090287330974603
27,2.1554100584936788e-08
28,0.0022759056109195827
29,9.55394515244564e-05
30,0.0008614286982737855
31,7.588064471284022e-06
32,8.800261697458713e-08
33,0.00047130239871016487
34,0.13770607453181924
35,4.249960058057359e-07
36,0.0040089168509641155
37,0
38,7.195964594243784e-07
39,7.910579222893753e-08
40,0.0006577921295729699
41,0.00044160271939996064
42,0.00018662105536369512
43,1.0302891569347645e-05
44,0
45,0.001111192869693324
46,2.8945868227394485e-05
47,0
48,0.020662152854029312
49,0.010139593568874644
50,0.024475032105871423
51,0.009712154457079016
52,0.001363957362533454
53,5.0941465839120444e-05
54,0.003670808093473837
55,4.799710266821681e-08
56,0.0037425979282695036
57,1.3168816384994639e-05
58,0.0002819456894263703
59,0.0013279070005023888
60,0.0011029659248176704
61,0.005050772584131858
62,5.343517273691606e-08
63,0.000692175185470954
64,9.663835116692507e-06
65,9.220631992465116e-08
66,8.823491786467566e-05
67,0.00016515808179717767
68,4.167717191690407e-07
69,0.0004713539721168652
70,7.763371221318406e-07
71,9.15128838019326e-09
72,0.0023659525518866568
73,1.3560169446432148e-05
74,2.181434768365486e-05
75,0.0004656049251407204
76,1.599183248578982e-05
77,0.0023046884090675095
78,0.014521178738960385
79,0.0027002325672843756
80,0.010894924728327118
81,1.5984078055059595e-06
82,0.001357032746909026
83,3.2542403832527586e-05
84,3.001059242358264e-08
85,6.297098701489239e-09
86,4.04733497340747e-06
87,1.067071595874899e-06
88,0.02332678880114455
89,0.007964429839132795
90,0.00012805146104055636
91,6.600871336272415e-05
92,2.9887948951363264e-09
93,1.2730462980212103e-07
94,0.0004265015350700558
95,0.0012743589230623962
96,2.460556362151048e-07
97,0.012144944897020867
98,1.348907554270489e-08
99,5.441758004380312e-06
100,6.242108802994102e-10
101,2.9652364356423505e-06
102,0
