Id,Prediction
1,0.0005949483476661799
2,0.06470588235294118
3,0.003236245954692557
4,0.24324324324324326
5,0.11510791366906475
6,0.1111111111111111
7,0.05325443786982249
8,0.029411764705882353
9,0.01639344262295082
10,0.017045454545454544
11,0.009433962264150943
12,0.0039196472317491425
13,0.001953125
14,0.007042253521126761
15,0.0625
16,0.01507537688442211
17,0.005813953488372093
18,0.03409090909090909
19,0.0005552689510142519
20,0.17647058823529413
21,0.0005509641873278236
22,0.04047619047619048
23,0.00016627868307283005
24,0.13830499397509707
25,0.028953229398663696
26,0.07357859531772576
27,0.0014792899408284023
28,0.11864406779661017
29,0.01050420168067227
30,0.06658291457286432
31,0.011247443762781187
32,0.00051440329218107
33,0.03891968392499116
34,0.4
35,0.0005344378381989445
36,0.08159203980099503
37,0
38,0.0005621135469364812
39,0.000792393026941363
40,0.04887218045112782
41,0.06304347826086956
42,0.04332129963898917
43,0.007575757575757576
44,0
45,0.045087719298245614
46,0.020080321285140562
47,0
48,0.23833877402974246
49,0.14054054054054055
50,0.21846153846153846
51,0.11882716049382716
52,0.058935361216730035
53,0.02610966057441253
54,0.12668832279022055
55,6.30092426682839e-05
56,0.14814814814814814
57,0.01094391244870041
58,0.0343980343980344
59,0.07796217676572752
60,0.08495145631067962
61,0.15081206496519722
62,0.00046816479400749064
63,0.0581039755351682
64,0.016467065868263474
65,0.0001217631301241984
66,0.01767388825541619
67,0.03208556149732621
68,0.000604252911984778
69,0.043596730245231606
70,0.00039764944991826093
71,0.00014583672606272437
72,0.056818181818181816
73,0.004367707007743244
74,0.018633540372670808
75,0.05161290322580645
76,0.01444043321299639
77,0.11696787148594377
78,0.2354948805460751
79,0.05161290322580645
80,0.18186695278969958
81,0.0028513238289205704
82,0.08792846497764531
83,0.01276595744680851
84,7.997340884156018e-05
85,9.186110600771634e-05
86,0.009523809523809525
87,0.001639344262295082
88,0.2830188679245283
89,0.16483516483516483
90,0.02546296296296296
91,0.018306636155606407
92,9.188847889124736e-06
93,0.001314060446780552
94,0.07446808510638298
95,0.07674943566591422
96,0.0005104645227156713
97,0.18181818181818182
98,0.0001548866745830967
99,0.008064516129032258
100,1.841451063437989e-05
101,0.011764705882352941
102,0
103,0.3319672131147541
104,8.169934640522875e-05
105,0.30128205128205127
106,0.08366533864541832
107,0
108,0.034482758620689655
109,0.0025979024343307996
110,0.0001402113367238984
111,0.00046450741100460287
112,0.2836413415468857
113,0.0007334963325183374
114,0.003663003663003663
115,0.041423570595099185
116,1.9629204330202477e-06
117,0.14285714285714285
118,0.0036689767631471666
119,0.0003956478733926805
120,0.0010749798441279225
121,0.10416666666666667
122,0.07061314821596319
123,0.2777777777777778
124,0.04878048780487805
125,0.19230769230769232
126,0.002544529262086514
127,0.0036424768842813113
128,0.002028397565922921
129,0.0007163323782234957
130,0.043911439114391146
131,0.006134969325153374
132,0.03676470588235294
133,0.004957187922487607
134,0.026232473993668022
135,0.003067484662576687
136,0.05714285714285714
137,0.008
138,0.22674418604651161
139,0.07291666666666667
140,0.0036607687614399025
141,0.001122334455667789
142,0.04559478916695235
143,0
144,0.05357142857142857
145,0.052433018786418484
146,0.05287713841368585
147,2.749085928928631e-05
148,0.11594202898550725
149,0.037197544239797764
150,0.005423381939114863
151,0.0003538153084090105
152,0.08695652173913043
153,0.19928400954653938
154,0.3392857142857143
155,0.0020953378732320588
156,0.017486338797814208
157,0.026128940641863108
158,0.0005277024073468777
159,1.312692555589248e-06
160,0.09146341463414634
161,0.0007342143906020558
162,0.09401709401709402
163,0.020854526958290945
164,0.0022346368715083797
165,0.0051615071285769235
166,0.07575757575757576
167,0.01786896095301125
168,0.06153846153846154
169,0.0639269406392694
170,0
171,0.02753623188405797
172,0.11292200232828871
173,0.0163265306122449
174,0.011658518239939826
175,0.0718954248366013
176,0.000963159162051529
177,0.02962962962962963
178,0.14422241529105126
179,0.0005182689816014512
180,0.005550416281221091
181,0.0013568521031207597
182,0.0509822263797942
183,0.0018975332068311196
184,0.03278688524590164
185,0.04411764705882353
186,0.09913793103448276
187,0.014084507042253521
188,0.0018552875695732839
189,0.008120911346717798
190,0.008114248620577734
191,0.23839009287925697
192,0.00041194644696189496
193,0.017534811758638472
194,0.03445720637273064
195,0
196,0
197,0.01966155344533723
198,0.14705882352941177
199,0.0005186721991701245
200,0.055299539170506916
201,0.11627906976744186
202,0.15772870662460567
203,0.043243243243243246
204,0.023255813953488372
205,0.0022796352583586625
206,0.018947368421052633
207,0.07271802695143656
208,0.007587253414264037
209,0.00641025641025641
210,0.10559006211180125
211,0.02127659574468085
212,0.046890927624872576
213,0.0013518733101583623
214,0.01834862385321101
215,0.012170385395537525
216,0.22674418604651161
217,0.0004581901489117984
218,0.1988071570576541
219,0
220,0.0029354207436399216
221,0.19653179190751446
222,0.015815085158150853
223,0.32432432432432434
224,0.18045112781954886
225,0.08571428571428572
226,0.012578616352201259
227,0.16083916083916083
228,0.14207650273224043
229,0.00033883537441308875
230,0.001281138790035587
231,0.15771428571428572
232,0.06382978723404255
233,9.601536245799327e-05
234,0.1830601092896175
235,0.015444015444015444
236,0.009
237,0.0006188884762965714
238,0.13973799126637554
239,0.09090909090909091
240,0.002942258183155572
241,0.0008802816901408451
242,0.023255813953488372
243,0.043243243243243246
244,0.004514672686230248
245,0.2619047619047619
246,0.000372177652799603
247,0.28034682080924855
248,0.3392857142857143
249,1.2153060505227031e-05
250,0
251,0.17148014440433212
252,0.4603174603174603
253,2.779991474692811e-05
254,0.0012224938875305623
255,0.01825719524834569
256,0.14814814814814814
257,0.08611599297012303
258,0.00045413260672116256
259,0.003204443494979705
260,1.970249236528421e-05
261,0.0603305785123967
262,0.14696485623003194
263,0.00469208211143695
264,0.08417508417508418
265,0.14449826989619377
266,0.0005303277924580562
267,0.08
268,0.07352941176470588
269,0.017391304347826087
270,3.23918113500907e-05
271,0.08571428571428572
272,0.011666666666666667
273,0.012559917480735393
274,0.0022522522522522522
275,0.18007662835249041
276,0.011424219345011425
277,0.20161087339541908
278,3.402856941463569e-05
279,0.013346833578792341
280,0.0003116629323270271
281,0.003048780487804878
282,0.023552502453385672
283,0.006369426751592357
284,1.3740443031141733e-05
285,0.12851123595505617
286,0.4803921568627451
287,0.1896551724137931
288,0
289,0.010830324909747292
290,0.0039603960396039604
291,4.861224202090813e-06
292,0.00016385384237260363
293,0.04451038575667656
294,2.8360748723766308e-05
295,0
296,0.02330097087378641
297,0.12549739822467096
298,0
299,0
300,0.14479638009049775
301,0.03482587064676617
302,0.21428571428571427
303,0.007952286282306162
304,0.0030303030303030303
305,0
306,0.005194805194805195
307,0.04330708661417323
