Id,Prediction
1,0.3281212
2,0.27234083
3,0.32494825
4,0.10045573
5,0.23160551
6,0.11430004
7,0.20781258
8,0.2932561
9,0.3028885
10,0.30771863
11,0.30684662
12,0.32525015
13,0.32846206
14,0.32473963
15,0.26205254
16,0.31412035
17,0.3179478
18,0.2720687
19,0.3274008
20,0.21026945
21,0.33013886
22,0.30371058
23,0.33108932
24,0.16921431
25,0.3171185
26,0.26302642
27,0.33168292
28,0.24049185
29,0.29883865
30,0.2529282
31,0.3161533
32,0.33039066
33,0.27648938
34,0.020791113
35,0.32652047
36,0.2703321
37,0.3326113
38,0.32419252
39,0.3300208
40,0.25856122
41,0.26306877
42,0.2837975
43,0.31758302
44,0.3326113
45,0.2367564
46,0.30862367
47,0.3326113
48,0.08553739
49,0.123809725
50,0.23800696
51,0.18088692
52,0.2448325
53,0.3018259
54,0.20736285
55,0.33139884
56,0.24337606
57,0.30925006
58,0.31050968
59,0.23217046
60,0.24259676
61,0.19212453
62,0.33135468
63,0.2596868
64,0.31391275
65,0.33033586
66,0.2931782
67,0.28987837
68,0.330118
69,0.27682242
70,0.32419634
71,0.33191362
72,0.24403921
73,0.32310933
74,0.30706638
75,0.27013564
76,0.30932927
77,0.2262901
78,0.10720734
79,0.2187353
80,0.12747738
81,0.32406664
82,0.2311513
83,0.3058384
84,0.3314793
85,0.33105513
86,0.32728583
87,0.3252489
88,0.1332159
89,0.15721062
90,0.2978152
91,0.30826214
92,0.33213085
93,0.32844827
94,0.2674501
95,0.24938515
96,0.3271076
97,0.15899095
98,0.3304865
99,0.32549167
100,0.33217844
101,0.32781148
102,0.3326113
103,0.16461484
104,0.33238965
105,0.22350492
106,0.2606539
107,0.3326113
108,0.300147
109,0.3298077
110,0.33097324
111,0.32485127
112,0.07953879
113,0.3268873
114,0.32604107
115,0.26984838
116,0.33255732
117,0.17307043
118,0.3202378
119,0.3315853
120,0.3305401
121,0.22342408
122,0.24633363
123,0.004423715
124,0.21907613
125,0.03892018
126,0.32693797
127,0.32087106
128,0.3244409
129,0.33110613
130,0.2803403
131,0.32852566
132,0.30792964
133,0.32190996
134,0.31079364
135,0.33013093
136,0.261962
137,0.32857046
138,0.20748307
139,0.27554327
140,0.3228265
141,0.32080364
142,0.28051397
143,0.3326113
144,0.2763302
145,0.26743525
146,0.21938448
147,0.3321857
148,0.21528901
149,0.23785798
150,0.3194443
151,0.3278297
152,0.2855963
153,0.16053918
154,0.0010558292
155,0.32544637
156,0.29738858
157,0.2817326
158,0.32793784
159,0.33234107
160,0.26526648
161,0.33161408
162,0.2345859
163,0.30306667
164,0.32940164
165,0.31815135
166,0.26411968
167,0.29901344
168,0.3009123
169,0.25536844
170,0.3326113
171,0.3003108
172,0.17436552
173,0.3026718
174,0.30214798
175,0.23454225
176,0.32886565
177,0.3005451
178,0.20224261
179,0.3259283
180,0.31767747
181,0.3180489
182,0.27583045
183,0.32743135
184,0.25796402
185,0.27576083
186,0.20208055
187,0.31677133
188,0.31782514
189,0.28922284
190,0.30618316
191,0.18350282
192,0.33045116
193,0.3096745
194,0.28483558
195,0.3326113
196,0.3326113
197,0.28678912
198,0.15151328
199,0.33082002
200,0.27979895
201,0.19038507
202,0.16462976
203,0.28283435
204,0.2969656
205,0.32744887
206,0.31516063
207,0.227883
208,0.3181457
209,0.32022217
210,0.15354782
211,0.31904006
212,0.28543076
213,0.324283
214,0.31032342
215,0.3048532
216,0.19249523
217,0.3283124
218,0.13040842
219,0.3326113
220,0.3301347
221,0.15565899
222,0.30932996
223,0.20447028
224,0.18095627
225,0.24443048
226,0.29033682
227,0.16210066
228,0.1738732
229,0.3305202
230,0.32648933
231,0.19907275
232,0.19712283
233,0.3315944
234,0.2030836
235,0.31984034
236,0.32576087
237,0.33175078
238,0.17537245
239,0.2567333
240,0.32686964
241,0.32913995
242,0.30783978
243,0.27820718
244,0.3204214
245,0.11178973
246,0.32984954
247,0.0
248,0.0
249,0.33240765
250,0.3326113
251,0.25494692
252,0.15067405
253,0.3322729
254,0.3291741
255,0.27937454
256,0.12677574
257,0.29148328
258,0.32668468
259,0.32271826
260,0.33214825
261,0.24499449
262,0.17950284
263,0.32051378
264,0.257607
265,0.20207994
266,0.32840186
267,0.20467815
268,0.27951765
269,0.2827341
270,0.33231837
271,0.22453395
272,0.305207
273,0.2882384
274,0.32723594
275,0.22905202
276,0.30881524
277,0.14062813
278,0.331926
279,0.3147869
280,0.3280427
281,0.32552493
282,0.2901569
283,0.32996696
284,0.33217025
285,0.1960155
286,0.0
287,0.26664063
288,0.3326113
289,0.30802125
290,0.32420564
