Id,Prediction
1,0.016323007235629954
2,0.9509148111828818
3,0.025895391638822006
4,0.9679442406374829
5,0.9947961546801309
6,0.9999999999264659
7,0.9995459694802964
8,0.42759757131588844
9,0.4235712999011821
10,0.08989773111048131
11,0.3839628547526823
12,0.02435939753926467
13,0.01796289037964584
14,0.032373785607431024
15,0.8204466513294629
16,0.32232934569444704
17,0.19277655776799557
18,0.22332613990565997
19,0.015593130563993357
20,0.5253371492990583
21,0.011718203906306051
22,0.10660956452156614
23,0.005804950509994069
24,0.9992147526313254
25,0.04735806281383003
26,0.32006634600082906
27,0.0027829792511246984
28,0.9997420198320999
29,0.5523416608529804
30,0.7852661633034924
31,0.4164399853170597
32,0.008062651223462653
33,0.9291194256261658
34,0.9306889844843469
35,0.09786453001573289
36,0.2700313419620836
37,0
38,0.06544170250663019
39,0.011174454063858355
40,0.5354841774525166
41,0.8615951256419767
42,0.475301799224813
43,0.06748721525596735
44,0
45,0.9955955711624117
46,0.1574306575033571
47,0
48,0.7235990363818683
49,0.9949352053854746
50,0.40713701505524263
51,0.9999941535364417
52,0.999890821386369
53,0.5974027829062852
54,0.9829878299888164
55,0.0036341680619534356
56,0.6345346353218042
57,0.3820088485235173
58,0.06557251176944726
59,0.9934071571784894
60,0.999233059257986
61,0.7880523960350057
62,0.0037665384558797387
63,0.9993043420046265
64,0.2796768263900158
65,0.00828330422827954
66,0.5048329001828211
67,0.9427760470724414
68,0.007469635568558995
69,0.8589917908445779
70,0.06156336828212354
71,0.0020916743967170732
72,0.6505068034593381
73,0.031199976270240598
74,0.5623514738529685
75,0.9999999933303448
76,0.3714117829276307
77,0.9942073507852216
78,0.9999999999999979
79,0.7086496165919693
80,0.9999702267064873
81,0.05004096802291178
82,0.9999999690339497
83,0.46641038635212023
84,0.0035776875324903096
85,0.007602871735497006
86,0.015936381457791915
87,0.04599779262477716
88,0.9660693824318081
89,0.8092463908977731
90,0.21711927153413163
91,0.22000850373173048
92,0.0014404517125728208
93,0.07401040143080137
94,0.9947348706778597
95,0.9986954131002613
96,0.06563937515028424
97,0.9999999999765496
98,0.018366611018852015
99,0.02361456222740081
100,0.001585648479419753
101,0.014366570530687187
102,0
103,0.6449492974135949
104,0.0006645435190240833
105,0.5620101371652101
106,0.7717295142432017
107,0
108,0.47802935928394874
109,0.008398290767167207
110,0.004909055255282836
111,0.12728696232663575
112,0.9980947580703684
113,0.03324416678757993
114,0.1366682975195872
115,0.700391681206156
116,0.00016177846717122142
117,0.9705473008316768
118,0.12468508265546198
119,0.0032455407232282233
120,0.007376476511130692
121,0.7133108898958601
122,0.9996557704598672
123,0.9949837092970888
124,0.6934920085776918
125,0.9971379902369099
126,0.0502815245773065
127,0.34287080705793094
128,0.029069287993916247
129,0.005247328930413846
130,0.636853767521943
131,0.012232473101318168
