Id,Prediction
1,0.4884078
2,0.4781743
3,0.5048271
4,0.47506186
5,0.47772178
6,0.51106876
7,0.476672
8,0.47858667
9,0.47846165
10,0.50402635
11,0.47845817
12,0.5048242
13,0.4811865
14,0.4822664
15,0.47812513
16,0.47849584
17,0.47857144
18,0.4864898
19,0.5741117
20,0.47734123
21,0.48052463
22,0.4841166
23,0.48423997
24,0.4767091
25,0.50417763
26,0.47887596
27,0.5746532
28,0.47751597
29,0.51797116
30,0.47803664
31,0.47847426
32,0.4884125
33,0.47814563
34,0.47633088
35,0.47854277
36,0.5004219
37,0.57477087
38,0.47873428
39,0.4805242
40,0.47813234
41,0.478186
42,0.47846466
43,0.48115984
44,0.57182795
45,0.4779251
46,0.47875178
47,0.57477087
48,0.47790626
49,0.47589657
50,0.47519696
51,0.47588393
52,0.4777892
53,0.47843394
54,0.47715804
55,0.5746172
56,0.4772069
57,0.47858843
58,0.5720161
59,0.47783366
60,0.47788948
61,0.47715694
62,0.5746116
63,0.47803992
64,0.47856975
65,0.4884124
66,0.47845542
67,0.4783055
68,0.574455
69,0.47815508
70,0.47955334
71,0.5746824
72,0.47760487
73,0.5046867
74,0.4784491
75,0.478132
76,0.47852027
77,0.51635003
78,0.51187456
79,0.47748324
80,0.47569397
81,0.47938323
82,0.4777955
83,0.4785193
84,0.505192
85,0.48119074
86,0.57409716
87,0.47938535
88,0.50903916
89,0.47630325
90,0.4790188
91,0.47866556
92,0.57470995
93,0.4786293
94,0.47816548
95,0.47781855
96,0.478645
97,0.5127858
98,0.47916305
99,0.50484085
100,0.5052459
101,0.57416356
102,0.57477087
103,0.49054506
104,0.57474273
105,0.47530875
106,0.5160832
107,0.57477087
108,0.4783097
109,0.57441586
110,0.57456326
111,0.47868642
112,0.47592756
113,0.47869828
114,0.47857293
115,0.47797757
116,0.574764
117,0.47574484
118,0.47856343
119,0.5051991
120,0.50516117
121,0.47777477
122,0.4779761
123,0.5057777
124,0.47719884
125,0.47566947
126,0.47901115
127,0.4784923
128,0.50485474
129,0.50518566
130,0.47847417
131,0.57425374
132,0.48829105
133,0.47885954
134,0.57205087
135,0.5051363
136,0.47802782
137,0.50505954
138,0.49058104
139,0.4782934
140,0.47906685
141,0.4785538
142,0.4793303
143,0.57477087
144,0.47821355
145,0.4869405
146,0.47857532
147,0.5052398
148,0.5164815
149,0.47817928
150,0.5731163
151,0.4788685
152,0.4783427
153,0.47572222
154,0.47622985
155,0.4787698
156,0.47851658
157,0.47798893
158,0.5741795
159,0.5747366
160,0.480147
161,0.50521684
162,0.47779366
163,0.5030259
164,0.5051098
165,0.57295626
166,0.47822207
167,0.47837752
168,0.48801392
169,0.47803098
170,0.57477087
171,0.47838128
172,0.47648296
173,0.47837648
174,0.47857144
175,0.47779143
176,0.47977728
177,0.47997183
178,0.47656545
179,0.47864392
