Id,Prediction
1,1.0
2,0.9057919
3,1.0
4,0.46105796
5,0.803418
6,0.5049901
7,0.7468967
8,0.9581858
9,0.98090625
10,0.9918393
11,0.9893831
12,1.0
13,1.0
14,1.0
15,0.8799238
16,1.0
17,1.0
18,0.90032756
19,1.0
20,0.7535547
21,1.0
22,0.98212755
23,1.0
24,0.644322
25,1.0
26,0.8819685
27,1.0
28,0.8285898
29,0.9723971
30,0.85391563
31,1.0
32,1.0
33,0.9180378
34,0.19673894
35,1.0
36,0.86894107
37,1.0
38,1.0
39,1.0
40,0.8706839
41,0.88280296
42,0.93293136
43,1.0
44,1.0
45,0.81698
46,0.99245924
47,1.0
48,0.41506046
49,0.52690196
50,0.8013519
51,0.67723244
52,0.8368536
53,0.97891086
54,0.7426529
55,1.0
56,0.83853245
57,0.9939046
58,1.0
59,0.804394
60,0.83257127
61,0.69869244
62,1.0
63,0.8732838
64,1.0
65,1.0
66,0.9573784
67,0.9500654
68,1.0
69,0.9173481
70,1.0
71,1.0
72,0.8360675
73,1.0
74,0.9898046
75,0.9017383
76,0.9944507
77,0.7883403
78,0.4834504
79,0.76946396
80,0.5380161
81,1.0
82,0.8027071
83,0.98780465
84,1.0
85,1.0
86,1.0
87,1.0
88,0.5450919
89,0.6108552
90,0.96924603
91,0.9950896
92,1.0
93,1.0
94,0.8946092
95,0.84773463
96,1.0
97,0.6208148
98,1.0
99,1.0
100,1.0
101,1.0
102,1.0
103,0.47980306
104,1.0
105,0.765975
106,0.88549775
107,1.0
108,0.97744906
109,1.0
110,1.0
111,1.0
112,0.38086075
113,1.0
114,1.0
115,0.90307343
116,1.0
117,0.64746654
118,1.0
119,1.0
120,1.0
121,0.781935
122,0.8415148
123,0.21229014
124,0.7707488
125,0.30060762
126,1.0
127,1.0
128,1.0
129,1.0
130,0.9257438
131,1.0
132,0.9915056
133,1.0
134,1.0
135,1.0
136,0.88537276
137,1.0
138,0.7045916
139,0.91529965
140,1.0
141,1.0
142,0.9256819
143,1.0
144,0.91656405
145,0.86755633
146,0.7667955
147,1.0
148,0.7615838
149,0.8204752
150,1.0
151,1.0
152,0.945054
153,0.62263036
154,0.18376419
155,1.0
156,0.966642
157,0.9343005
158,1.0
159,1.0
160,0.8809626
161,1.0
162,0.81049806
163,0.988292
164,1.0
165,1.0
166,0.8867725
167,0.97732174
168,0.9821222
169,0.8654909
170,1.0
171,0.9748049
172,0.6592096
173,0.9821901
174,0.9788741
175,0.8117155
176,1.0
177,0.9762871
178,0.7316311
179,1.0
180,1.0
181,1.0
182,0.91444236
183,1.0
184,0.8624839
185,0.915406
186,0.7262008
187,1.0
188,1.0
189,0.9471787
190,0.99057686
191,0.6337005
192,1.0
193,0.99774456
194,0.9360561
195,1.0
196,1.0
197,0.93860775
198,0.60032403
199,1.0
200,0.9214951
201,0.6987171
202,0.61763847
203,0.9319516
204,0.9671627
205,1.0
206,1.0
207,0.79440355
208,1.0
209,1.0
210,0.59960616
211,1.0
212,0.93935883
213,1.0
214,0.996253
215,0.98466766
216,0.65821916
217,1.0
218,0.5435265
219,1.0
220,1.0
221,0.6038641
222,0.9962528
223,0.6335475
224,0.6727456
225,0.83575547
226,0.95033157
227,0.62506455
228,0.65570354
229,1.0
230,1.0
231,0.7099927
232,0.7133929
233,1.0
234,0.7367416
235,1.0
236,1.0
237,1.0
238,0.66121936
239,0.8692747
240,1.0
241,1.0
242,0.99141145
243,0.9201811
244,1.0
245,0.4669337
246,1.0
247,0.14777392
248,0.08556862
249,1.0
250,1.0
251,0.86680186
252,0.4947251
253,1.0
254,1.0
255,0.9232824
256,0.5377345
257,0.96214306
258,1.0
259,1.0
260,1.0
261,0.83668506
262,0.6718217
263,1.0
264,0.8666389
265,0.72934675
266,1.0
267,0.7341821
268,0.92611325
269,0.9307971
270,1.0
271,0.788347
272,0.985925
273,0.94521624
274,1.0
275,0.7206793
276,0.9949355
277,0.5763398
278,1.0
279,1.0
280,1.0
281,1.0
282,0.95113003
283,1.0
284,1.0
285,0.7138996
286,0.0
287,0.88868177
288,1.0
289,0.9933095
290,1.0
291,1.0
292,1.0
293,0.93497217
294,1.0
295,1.0
296,0.9798809
297,0.705428
298,1.0
299,1.0
300,0.7220105
301,0.7576706
302,0.40270653
303,1.0
304,1.0
305,1.0
306,1.0
307,0.95816976
308,0.70227474
309,0.96917653
310,1.0
311,0.62020314
312,1.0
313,0.9580752
314,0.99571544
315,0.6711087
316,1.0
317,1.0
318,0.50322086
319,1.0
320,0.9083376
321,1.0
322,0.937104
323,1.0
324,1.0
325,0.97479177
326,0.81832385
327,0.74691606
328,1.0
329,0.687186
330,1.0
331,1.0
332,1.0
333,1.0
334,0.97841454
335,1.0
336,1.0
337,1.0
338,1.0
339,0.7018825
340,1.0
341,1.0
342,1.0
343,1.0
344,0.68677795
345,0.9941709
346,1.0
347,0.44154048
348,1.0
349,1.0
350,0.99760765
351,0.9871338
352,1.0
353,1.0
354,1.0
355,0.9858711
356,0.8323181
357,1.0
358,1.0
359,0.9084506
360,0.7175798
361,1.0
362,0.92594665
363,0.9248181
364,0.97035396
365,0.7094765
366,0.6907253
367,0.93673545
368,1.0
369,1.0
370,1.0
371,0.9884533
372,0.95806223
373,0.9450134
374,1.0
375,0.983976
376,0.94445574
377,1.0
378,0.8801242
379,1.0
380,1.0
381,1.0
382,0.9892187
383,1.0
384,0.9763763
385,0.9896578
386,0.79687405
387,1.0
388,0.94364583
389,1.0
390,0.87389666
391,0.694718
392,1.0
393,1.0
394,0.9844945
395,0.5478049
396,1.0
397,0.67026305
398,1.0
399,0.8678491
400,0.95903206
401,0.93160033
402,1.0
403,0.8039632
404,1.0
405,1.0
406,0.6713148
407,0.85901994
408,0.71439403
409,0.99589336
410,0.5909851
411,0.8182293
412,1.0
413,1.0
414,1.0
415,0.9042076
416,1.0
417,1.0
418,1.0
419,1.0
420,1.0
421,1.0
422,1.0
423,0.64353025
424,1.0
425,0.9862804
426,0.5690126
427,0.0
428,1.0
429,0.9723673
430,0.824214
431,1.0
432,1.0
433,1.0
434,1.0
435,1.0
436,1.0
437,1.0
438,0.9811789
439,0.87117326
440,0.6212128
441,0.60028803
442,1.0
443,0.8975316
444,0.38772357
445,1.0
446,1.0
447,1.0
448,0.03691116
449,0.98997647
450,1.0
451,0.38006127
452,0.90990645
453,0.7072499
454,1.0
455,0.83656704
456,1.0
457,0.87417394
458,1.0
459,0.9539062
460,0.90446305
461,1.0
462,0.8461747
463,1.0
464,0.97234476
465,0.415953
466,1.0
467,1.0
468,1.0
469,1.0
470,0.6869755
471,0.7122766
472,0.9536971
473,1.0
474,1.0
475,0.0
476,1.0
477,0.64512956
478,0.939919
479,0.99360454
480,0.85015666
481,0.9457358
482,0.6455254
483,0.824523
484,1.0
485,1.0
486,0.9115331
487,0.8093425
488,0.7542275
489,1.0
490,1.0
491,0.7131294
492,1.0
493,1.0
494,0.97513103
495,0.86052406
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,0.22010858
502,1.0
