Id,Prediction
1,0.8014706
2,0.69056004
3,0.7995825
4,0.17857282
5,0.5726481
6,0.21714018
7,0.52386004
8,0.7387613
9,0.7591305
10,0.7780989
11,0.76624006
12,0.80019855
13,0.80119723
14,0.7955807
15,0.66463596
16,0.7778999
17,0.7836505
18,0.73315036
19,0.8030744
20,0.556278
21,0.803125
22,0.7665445
23,0.80428207
24,0.36468902
25,0.7956559
26,0.67267287
27,0.8056767
28,0.6175834
29,0.75410503
30,0.63471085
31,0.781751
32,0.8039276
33,0.70695645
34,0.053715672
35,0.79764134
36,0.69064504
37,0.80623096
38,0.7934785
39,0.8030993
40,0.65258104
41,0.6618926
42,0.7164407
43,0.78588843
44,0.80623096
45,0.58448386
46,0.7701978
47,0.80623096
48,0.13009039
49,0.2232538
50,0.6588658
51,0.43568492
52,0.6188324
53,0.757714
54,0.50263995
55,0.8055064
56,0.64343965
57,0.76836133
58,0.7919803
59,0.56981635
60,0.6070157
61,0.4432673
62,0.80547994
63,0.6571693
64,0.7776044
65,0.8038315
66,0.73769844
67,0.7339122
68,0.8047346
69,0.70734864
70,0.7936425
71,0.8058147
72,0.62976474
73,0.79851174
74,0.76580614
75,0.686651
76,0.769522
77,0.56072176
78,0.18672387
79,0.53612465
80,0.2401459
81,0.7945628
82,0.56744874
83,0.7650793
84,0.80543983
85,0.8040201
86,0.8030035
87,0.79629016
88,0.28241637
89,0.3264163
90,0.7534995
91,0.77498484
92,0.80594456
93,0.80033225
94,0.6765321
95,0.63329536
96,0.79816216
97,0.35960984
98,0.80316454
99,0.8003686
100,0.8057946
101,0.8033273
102,0.80623096
103,0.21218675
104,0.80609894
105,0.6167215
106,0.6986926
107,0.80623096
108,0.7633334
109,0.8045465
110,0.8052507
111,0.7949166
112,0.13900144
113,0.79989886
114,0.79625374
115,0.6976652
116,0.8061988
117,0.39621714
118,0.7884771
119,0.8055125
120,0.80425346
121,0.5444474
122,0.6155165
123,0.039157845
124,0.5551663
125,0.07630831
126,0.7977948
127,0.7881936
128,0.79813385
129,0.8048702
130,0.70673716
131,0.8037655
132,0.7767787
133,0.7908536
134,0.79217905
135,0.8039272
136,0.691459
137,0.8023632
138,0.5825425
139,0.70518327
140,0.7934317
141,0.7883821
142,0.71058583
143,0.80623096
144,0.70250875
145,0.69069886
146,0.5604868
147,0.8059117
148,0.5127091
149,0.59144604
150,0.79802436
151,0.7999204
152,0.7433085
153,0.36771038
154,0.049010947
155,0.79831964
156,0.75070673
157,0.73205245
158,0.803405
159,0.80607
160,0.693503
161,0.80526537
162,0.5802488
163,0.7846427
164,0.80303854
165,0.7971753
166,0.6694204
167,0.7700299
168,0.77827346
169,0.6485136
170,0.80623096
171,0.7578111
172,0.3930647
173,0.7660616
174,0.75675356
175,0.581076
176,0.8022925
177,0.7580797
178,0.50761384
179,0.7962836
180,0.7871519
181,0.7835491
182,0.6960414
183,0.79909337
184,0.662599
185,0.6999632
186,0.52109176
187,0.78631973
188,0.7866563
189,0.72980857
190,0.7724718
191,0.38771063
192,0.8049359
193,0.7781532
194,0.7207645
195,0.80623096
196,0.80623096
197,0.72808665
198,0.35216746
199,0.8051585
200,0.7097881
201,0.4401087
202,0.35312888
203,0.71843874
204,0.7476083
205,0.7996288
206,0.7943012
207,0.5585602
208,0.7835727
209,0.7893752
210,0.30794308
211,0.7977597
212,0.723508
213,0.79630786
214,0.7708629
215,0.76176465
216,0.52031225
217,0.8003751
218,0.24356538
219,0.80623096
220,0.8039535
221,0.3448886
222,0.7759837
223,0.43748948
224,0.4155512
225,0.6077454
226,0.7323615
227,0.33987194
228,0.38026145
229,0.8036976
230,0.7991797
231,0.4775756
232,0.459228
233,0.80562365
234,0.5100303
235,0.78893805
236,0.8020572
237,0.8057173
238,0.39735156
239,0.6573213
240,0.79891396
241,0.8020647
242,0.7668125
243,0.7015435
244,0.7904433
245,0.18852079
246,0.8040286
247,0.030348714
248,0.019027516
249,0.80610967
250,0.80623096
251,0.6910956
252,0.2687098
253,0.8060293
254,0.80259204
255,0.7046258
256,0.23359425
257,0.7688689
258,0.7973708
259,0.7926721
260,0.8056794
261,0.607828
262,0.39896426
263,0.794344
264,0.64700294
265,0.48523304
266,0.80368966
267,0.5117306
268,0.7164362
269,0.71446854
270,0.8060564
271,0.55747974
272,0.7620526
273,0.7246481
274,0.7984373
275,0.5433735
276,0.7728919
277,0.2915667
278,0.8055539
279,0.7858892
280,0.80028236
281,0.7962094
282,0.7356048
283,0.80464303
284,0.80596805
285,0.45060462
286,0.000102773585
287,0.72753614
288,0.80623096
289,0.77218235
290,0.7937681
291,0.80617267
292,0.8050615
293,0.7157972
294,0.8051653
295,0.80623096
296,0.7625701
297,0.4385516
298,0.80623096
299,0.80623096
300,0.4646763
301,0.516789
302,0.1350121
303,0.7846198
304,0.78752476
305,0.80623096
306,0.78882915
307,0.74113935
308,0.4380368
309,0.77214247
310,0.79139423
311,0.34902906
312,0.80623096
313,0.74182075
314,0.7724433
315,0.455766
316,0.8051065
317,0.7861172
318,0.2220211
319,0.8042382
320,0.6950813
321,0.78977585
322,0.7196697
323,0.80463827
324,0.80623096
325,0.75194883
326,0.59062374
327,0.51716965
328,0.7919888
329,0.43093038
330,0.80531955
331,0.8056771
332,0.80160975
333,0.80145496
334,0.77203345
335,0.7955969
336,0.805192
337,0.7970524
338,0.7973468
339,0.44930023
340,0.8061328
341,0.7882572
342,0.7919197
343,0.8059717
344,0.43307558
345,0.7701497
346,0.80063534
347,0.14528137
348,0.80623096
349,0.801656
350,0.77356267
351,0.7642872
352,0.8013083
353,0.80158985
354,0.7790329
355,0.7784268
356,0.6036994
357,0.7867917
358,0.79111993
359,0.6960144
360,0.47862458
361,0.80579376
362,0.7404225
363,0.70732176
364,0.7518163
365,0.466147
366,0.42881796
367,0.7561799
368,0.7838132
369,0.7888425
370,0.80561656
371,0.775069
372,0.7431712
373,0.72879875
374,0.7845325
375,0.7617736
376,0.73784095
377,0.80430573
378,0.7313002
379,0.80547935
380,0.8057929
381,0.79970545
382,0.7665322
383,0.80063564
384,0.7621597
385,0.7691232
386,0.5608145
387,0.79393584
388,0.7306438
389,0.8050782
390,0.6526985
391,0.48510808
392,0.7745719
393,0.8033443
394,0.76995414
395,0.30815545
396,0.805066
397,0.39918977
398,0.80454403
399,0.64944565
400,0.7446664
401,0.71360105
402,0.80052555
403,0.5737073
404,0.7896036
405,0.80032307
406,0.50703496
407,0.6418869
408,0.45642343
409,0.77313596
410,0.30546772
411,0.60512567
412,0.7865556
413,0.80623096
414,0.79668486
415,0.69096464
416,0.80493945
417,0.7789839
418,0.7940936
419,0.8052783
420,0.7829756
421,0.79108816
422,0.7824624
423,0.40065974
424,0.80291706
425,0.763291
426,0.277072
427,0.0027277311
428,0.80306476
429,0.75574166
430,0.59993464
431,0.8000577
432,0.800391
433,0.8031263
434,0.80623096
435,0.8059644
436,0.8061303
437,0.8041239
438,0.76306266
439,0.6505146
440,0.33383712
441,0.31239572
442,0.80623096
443,0.68285215
444,0.11058015
445,0.8039319
446,0.78874767
447,0.79900455
448,0.014558835
449,0.76946884
450,0.7917009
451,0.10717912
452,0.6890934
453,0.51174265
454,0.80623096
455,0.6151036
456,0.7977446
457,0.65855247
458,0.80190665
459,0.7437635
460,0.68664813
461,0.7877062
462,0.6230864
463,0.7936003
464,0.74947345
465,0.13105306
466,0.80399567
467,0.80404425
468,0.8048402
469,0.7970807
470,0.43866396
471,0.45083463
472,0.73586684
473,0.7827659
474,0.80490404
475,0.0028187018
476,0.8040535
477,0.38922065
478,0.7640124
479,0.7877546
480,0.63796157
481,0.7295432
482,0.3781029
483,0.61047024
484,0.79293483
485,0.79769176
486,0.7041
487,0.61786014
488,0.53578436
489,0.77961916
490,0.7771268
491,0.46906927
492,0.80329263
493,0.7906669
494,0.75235707
495,0.6362224
496,0.8031025
497,0.78253376
498,0.8050307
499,0.80068916
500,0.8054946
501,0.043457214
502,0.799218
503,0.80588394
504,0.2974258
505,0.39379394
506,0.76714
507,0.79400826
508,0.7906616
509,0.8050744
510,0.7947206
511,0.7999965
512,0.5780996
513,0.80613804
514,0.802851
515,0.5779998
516,0.80514675
517,0.79813695
518,0.2052293
519,0.7610908
520,0.8050975
521,0.79874176
522,0.73463774
523,0.78029764
524,0.7666175
525,0.46667853
526,0.00046269776
527,0.80596966
528,0.6561179
529,0.46284744
530,0.79171526
531,0.5287104
532,0.7397319
533,0.720558
534,0.80623096
535,0.78907454
536,0.7271533
537,0.6825248
538,0.4995082
539,0.35281447
540,0.79694873
541,0.80342925
542,0.80623096
543,0.10844924
544,0.47379977
545,0.74776214
546,0.7983747
547,0.77347153
548,0.7761045
549,0.77652955
550,0.78552824
551,0.4847096
552,0.5969094
553,0.7089279
554,0.7855788
555,0.47927362
556,0.5864807
557,0.80623096
558,0.79471684
559,0.7780163
560,0.6935012
561,0.8026421
562,0.80311185
563,0.7555364
564,0.32768312
565,0.55415547
566,0.80251306
567,0.18097337
568,0.49819374
569,0.7948288
570,0.7876462
571,0.566691
572,0.7291594
573,0.48769218
574,0.7947223
575,0.70210063
576,0.8016229
577,0.28751653
578,0.012708664
579,0.71196824
580,0.80020726
581,0.083569415
582,0.75737697
583,0.76156557
584,0.3269967
585,0.64565104
586,0.8015552
587,0.7758361
588,0.6075423
589,0.80623096
590,0.027438575
591,0.80168366
592,0.7865004
593,0.27989078
594,0.004998242
595,0.55950415
596,0.80623096
597,0.7952143
598,0.8011421
599,0.80495906
600,0.4702126
601,0.7644801
602,0.78310937
603,0.72257
604,0.12116002
605,0.7347125
606,0.6556439
607,0.79129344
608,0.8009444
609,0.6095907
610,0.76738733
611,0.61423993
612,0.3490107
613,0.8054313
614,0.7956841
615,0.7952661
616,0.7893897
617,0.7664675
618,0.78915167
619,0.8054956
620,0.0074015465
621,0.7997572
622,0.6160347
623,0.80390567
624,0.80623096
625,0.7672391
626,0.5507656
627,0.80623096
628,0.6610302
629,0.74175346
630,0.7624982
631,0.7411261
632,0.5874211
633,0.74324197
634,0.7433347
635,0.7831462
636,0.80348283
637,0.1434356
638,0.7987756
639,0.5735035
640,0.567512
641,0.6949082
642,0.79127973
643,0.7948541
644,0.55597204
645,0.805121
646,0.2676834
647,0.8016545
648,0.7881269
649,0.76427364
650,0.7941144
651,0.76721615
652,0.8000605
653,0.8022139
654,0.8061342
655,0.80363953
656,0.80001634
657,0.7892705
658,0.508003
659,0.7252353
660,0.8057862
661,0.52582157
662,0.711671
663,0.8022109
664,0.7962032
665,0.8047747
666,0.4367647
667,0.7366177
668,0.22732799
669,0.52000934
670,0.75244564
671,0.79908067
672,0.3595696
673,0.8054425
674,0.022810346
675,0.79968107
676,0.6852315
677,0.80623096
678,0.78475535
679,0.7958515
680,0.77076036
681,0.80364585
682,0.7979142
683,0.40329346
684,0.8010679
685,0.7927967
686,0.7992652
687,0.79654586
688,0.7927517
689,0.78944457
690,0.79577136
691,0.7724931
692,0.53360474
693,0.08030253
694,0.78540736
695,0.7608827
696,0.80566686
697,0.7930091
698,0.7985579
699,0.6674514
700,0.79828334
701,0.69636756
702,0.720242
703,0.78019035
704,0.78527915
705,0.10483334
706,0.76590395
707,0.6424935
708,0.6632733
709,0.7543933
710,0.8059175
711,0.76855034
712,0.760146
713,0.80623096
714,0.7286416
