Id,Prediction
1,0.7996459
2,0.68905145
3,0.7976519
4,0.17957835
5,0.57240057
6,0.21790472
7,0.52278703
8,0.7371359
9,0.7573983
10,0.77562934
11,0.7644888
12,0.79827857
13,0.79943764
14,0.79377496
15,0.6632424
16,0.77616405
17,0.7818998
18,0.72854066
19,0.8012226
20,0.55333555
21,0.80137366
22,0.7643322
23,0.8025405
24,0.3666384
25,0.7935014
26,0.67081755
27,0.8039325
28,0.6159793
29,0.7522871
30,0.6335257
31,0.78000975
32,0.8021541
33,0.70515484
34,0.053451657
35,0.7958866
36,0.6862397
37,0.80450875
38,0.79174936
39,0.8013564
40,0.6513808
41,0.6609055
42,0.714773
43,0.7840437
44,0.80450875
45,0.5844188
46,0.7683217
47,0.80450875
48,0.1322879
49,0.22505344
50,0.6520405
51,0.43554938
52,0.6176688
53,0.75599116
54,0.5028069
55,0.8037554
56,0.64073527
57,0.7666965
58,0.7896095
59,0.5698421
60,0.6064804
61,0.44422942
62,0.80372775
63,0.65580666
64,0.7758428
65,0.8020594
66,0.736068
67,0.7321484
68,0.8029521
69,0.7054089
70,0.7919116
71,0.8040761
72,0.62776333
73,0.7965309
74,0.76410246
75,0.6852133
76,0.7678151
77,0.560075
78,0.18849388
79,0.53583723
80,0.24139154
81,0.7927882
82,0.56755525
83,0.76333976
84,0.8036897
85,0.8022935
86,0.8011487
87,0.79451174
88,0.28049117
89,0.32746896
90,0.75149703
91,0.7730542
92,0.804211
93,0.7985912
94,0.67532575
95,0.63184303
96,0.79642457
97,0.359289
98,0.80143553
99,0.79845524
100,0.8040606
101,0.8014864
102,0.80450875
103,0.20738941
104,0.8043716
105,0.6098827
106,0.69551986
107,0.80450875
108,0.76125103
109,0.8027564
110,0.8034893
111,0.7931874
112,0.13846976
113,0.7980806
114,0.79453814
115,0.69560796
116,0.8044754
117,0.3960154
118,0.78669375
119,0.80376506
120,0.8024752
121,0.54459924
122,0.6150023
123,0.04100953
124,0.55349433
125,0.07798555
126,0.7960579
127,0.7864817
128,0.7961839
129,0.80310804
130,0.70536125
131,0.8019429
132,0.77434283
133,0.7890843
134,0.78981817
135,0.80213827
136,0.6886883
137,0.80053085
138,0.572201
139,0.7033129
140,0.791572
141,0.78665036
142,0.7089195
143,0.80450875
144,0.70088345
145,0.68627065
146,0.5580346
147,0.80417895
148,0.51366484
149,0.59115076
150,0.79594654
151,0.7981648
