Id,Prediction
1,0.40433764
2,0.34973246
3,0.40163165
4,0.16206849
5,0.30716574
6,0.181063
7,0.28243786
8,0.37152666
9,0.38153583
10,0.3865576
11,0.38524473
12,0.40183648
13,0.4046812
14,0.40139085
15,0.33900696
16,0.39185232
17,0.39527282
18,0.34396774
19,0.40357253
20,0.28236035
21,0.4062369
22,0.38240224
23,0.40710285
24,0.24134493
25,0.39524728
26,0.3400399
27,0.40760732
28,0.31661028
29,0.37737316
30,0.3293746
31,0.39373612
32,0.406434
33,0.35413426
34,0.058519974
35,0.40298384
36,0.3412158
37,0.40848407
38,0.40091825
39,0.40611446
40,0.33532035
41,0.34003988
42,0.36162576
43,0.39513308
44,0.40848407
45,0.31254327
46,0.38680285
47,0.40848407
48,0.14429332
49,0.1929009
50,0.304983
51,0.25363287
52,0.32102045
53,0.3804481
54,0.28180236
55,0.4073392
56,0.31977135
57,0.38734716
58,0.3895163
59,0.30771875
60,0.3186975
61,0.26564878
62,0.40729746
63,0.33649543
64,0.3916561
65,0.40637755
66,0.3714229
67,0.3680269
68,0.40613103
69,0.3544342
70,0.40095317
71,0.4078251
72,0.32029402
73,0.40016225
74,0.38545495
75,0.34747756
76,0.38750646
77,0.30156034
78,0.17429237
79,0.29364806
80,0.19688559
81,0.4008314
82,0.3066768
83,0.38438433
84,0.4074243
85,0.4070753
86,0.40346444
87,0.40179497
88,0.19537349
89,0.22836258
90,0.37628883
91,0.3868321
92,0.40803027
93,0.40472144
94,0.34464782
95,0.3257654
96,0.40350157
97,0.22962005
98,0.406571
99,0.40202707
100,0.40808955
101,0.4039588
102,0.40848407
103,0.21150222
104,0.4082747
105,0.28963983
106,0.33792943
107,0.40848407
108,0.3788153
109,0.40583855
110,0.40693754
111,0.4014843
112,0.1287912
113,0.40323055
114,0.40257567
115,0.34729117
116,0.40843314
117,0.24228874
118,0.3974526
119,0.4075235
120,0.40658697
121,0.29856193
122,0.32258022
123,0.050868303
124,0.29392442
125,0.086633444
126,0.40335423
127,0.39798826
128,0.40132153
129,0.40709943
130,0.3580506
131,0.4046309
132,0.38674524
133,0.39897382
134,0.3897633
135,0.40620717
136,0.33916634
137,0.40478343
138,0.27177826
139,0.35313827
140,0.3999473
141,0.39793235
142,0.35824203
143,0.40848407
144,0.3539206
145,0.338282
146,0.29203168
147,0.4080873
148,0.29001492
149,0.31373122
150,0.39710876
151,0.40414327
152,0.36381078
153,0.22956207
154,0.039069653
155,0.4019223
156,0.37578773
157,0.35974795
