Id,Prediction
1,-0.47156668
2,-0.46059683
3,-0.5501233
4,-0.525707
5,-0.47184137
6,-0.53160185
7,-0.48880792
8,-0.4551892
9,-0.45176876
10,-0.5595578
11,-0.45063967
12,-0.5501539
13,-0.45477134
14,-0.45892528
15,-0.4646533
16,-0.4486407
17,-0.44789997
18,-0.5367322
19,-1.009795
20,-0.50881505
21,-0.45200855
22,-0.47060755
23,-0.45811623
24,-0.48894274
25,-0.5576926
26,-0.47017413
27,-1.0041411
28,-0.47553903
29,-0.47302577
30,-0.4663779
31,-0.4482242
32,-0.470604
33,-0.461725
34,-0.6902738
35,-0.44581378
36,-0.6020576
37,-1.0029242
38,-0.44700736
39,-0.45212448
40,-0.46439132
41,-0.46147898
42,-0.45759478
43,-0.4580478
44,-1.0762033
45,-0.46842545
46,-0.4521307
47,-1.0029242
48,-0.54861194
49,-0.50082237
50,-0.5322253
51,-0.49933684
52,-0.47001192
53,-0.45225054
54,-0.48187762
55,-1.0045141
56,-0.48253676
57,-0.44974625
58,-1.0327374
59,-0.4699696
60,-0.46812215
61,-0.48833355
62,-1.0045722
63,-0.46430305
64,-0.44911313
65,-0.47061905
66,-0.45425916
67,-0.45614952
68,-1.0061995
69,-0.46178702
70,-0.4500469
71,-1.0038385
72,-0.47663787
73,-0.55165243
74,-0.450068
75,-0.46153042
76,-0.44979468
77,-0.4916262
78,-0.52694124
79,-0.47812945
80,-0.50211567
81,-0.4500259
82,-0.46999183
83,-0.45141906
84,-0.54617864
85,-0.4536694
86,-1.0099477
87,-0.44970238
88,-0.54561824
89,-0.49562475
90,-0.4580096
91,-0.4541576
92,-1.0035535
93,-0.4456768
94,-0.46108946
95,-0.46935886
96,-0.44602203
97,-0.52226126
98,-0.44718486
99,-0.5499739
100,-0.5455993
101,-1.0092498
102,-1.0029242
103,-0.735974
104,-1.0032144
105,-0.5378017
106,-0.49750912
107,-1.0029242
108,-0.4567996
109,-1.0066088
110,-1.0050735
111,-0.44681728
112,-0.5851378
113,-0.44726107
114,-0.44578648
115,-0.4668019
116,-1.0029948
117,-0.5024737
118,-0.44777814
119,-0.5461027
120,-0.54651004
121,-0.47428602
122,-0.4661815
123,-0.56870246
124,-0.48680413
125,-0.5619958
126,-0.4474735
127,-0.4466119
128,-0.54982245
129,-0.5462468
130,-0.4576426
131,-1.0083033
132,-0.48467812
133,-0.44849145
134,-1.0323436
135,-0.54677725
136,-0.4771911
137,-0.54760516
138,-0.7350455
139,-0.46316063
140,-0.44948566
141,-0.44711062
142,-0.4626575
143,-1.0029242
144,-0.460263
145,-0.5270394
146,-0.49768886
147,-0.5456657
148,-0.4888396
149,-0.47058898
150,-1.0204761
151,-0.44706187
152,-0.4676245
153,-0.50920886
154,-0.65548486
155,-0.44821113
156,-0.45544738
157,-0.4659027
158,-1.0090822
159,-1.003278
160,-0.4860623
161,-0.54591197
162,-0.47019228
163,-0.57210034
164,-0.5470628
165,-1.0222331
166,-0.46323228
167,-0.46268988
168,-0.50019884
169,-0.46651477
170,-1.0029242
171,-0.45420134
172,-0.49165872
173,-0.45517683
174,-0.45211315
175,-0.47011966
176,-0.45042598
177,-0.45982295
178,-0.49290106
179,-0.44623268
180,-0.44933754
181,-0.44759458
182,-0.45940357
183,-0.44539714
184,-0.51856196
185,-0.47629213
186,-0.5037929
187,-0.4511612
188,-0.44895697
189,-0.4553755
190,-0.45400938
191,-0.6409626
192,-1.0057607
193,-0.4534809
194,-0.46214604
195,-1.0029242
196,-1.0029242
197,-0.47438404
198,-0.5174566
199,-1.005275
200,-0.4600027
201,-0.4848134
202,-0.50258005
203,-0.45907477
204,-0.45337778
205,-0.44591793
206,-0.48613155
207,-0.4716468
208,-0.4471035
209,-0.44796464
210,-0.5158325
211,-1.0210248
212,-0.45883262
213,-0.45638284
214,-0.44968972
215,-0.45046687
216,-0.6410082
217,-0.4459051
218,-0.4998604
219,-1.0029242
220,-0.47087044
221,-0.510862
222,-0.4523741
223,-0.6848494
224,-0.5091502
225,-0.46610826
226,-0.47251236
227,-0.49079448
228,-0.51471347
229,-0.45670843
230,-0.44684845
231,-0.4955215
232,-0.48250294
233,-1.0042574
234,-0.49019718
235,-0.4483168
236,-1.0119778
237,-1.004052
238,-0.4926016
239,-0.4678745
240,-0.46008697
241,-0.44738847
242,-0.44986767
243,-0.47375587
244,-0.45083326
245,-0.5571859
246,-0.471161
247,-0.5904127
248,-0.6160234
249,-1.0031908
250,-1.0029242
251,-0.49205592
252,-0.77231103
253,-1.0033674
254,-0.47113472
255,-0.45864543
256,-0.49806654
257,-0.47636554
258,-0.4456666
259,-0.45048144
260,-0.4698192
261,-0.46582258
262,-0.48548645
263,-0.4772996
264,-0.4641661
265,-0.48335594
266,-1.0084672
267,-0.52199954
268,-0.46172884
269,-0.4614061
270,-1.0033077
271,-0.47540957
272,-0.45062566
273,-0.45567346
274,-0.44679806
275,-0.6517747
276,-0.4514264
277,-0.50211805
278,-0.54573643
279,-0.47962624
280,-0.4711529
281,-0.45168296
282,-0.45711672
283,-1.0063987
284,-1.003502
285,-0.479696
286,-0.6796767
287,-0.5455098
288,-1.0029242
289,-0.4517835
290,-0.44907492
291,-1.0030524
292,-0.5460248
293,-0.4559532
294,-0.45783108
295,-1.0029242
296,-0.45452696
297,-0.4952438
298,-1.0029242
299,-1.0029242
300,-0.47938377
301,-0.47847748
302,-0.53805304
303,-0.45119458
304,-0.44791132
305,-1.0762033
306,-0.44729087
307,-0.4547394
308,-0.48169887
309,-0.47398174
310,-0.45169288
311,-0.4993435
312,-1.0029242
313,-0.4560368
314,-0.45066476
315,-0.5153316
316,-0.5459158
317,-0.45409018
318,-0.5375461
319,-0.45835528
320,-0.46105486
321,-0.45038268
322,-0.45628244
323,-1.0064092
324,-1.0029242
325,-0.4524756
326,-0.46983716
327,-0.50375664
328,-0.44734335
329,-0.4904133
330,-1.004923
331,-0.45765543
332,-0.44681698
333,-0.45591652
334,-0.49530977
335,-0.45894217
336,-0.45621294
337,-1.0224867
338,-0.45866907
339,-0.48644078
340,-1.0031401
341,-0.45080405
342,-0.45287067
343,-0.5455106
344,-0.494435
345,-0.45243663
346,-0.4489721
347,-0.50976324
348,-1.0029242
349,-0.44546553
350,-0.45011723
351,-0.45093018
352,-0.45860678
353,-0.4468022
354,-0.44948164
355,-0.4642491
356,-0.46712625
357,-0.44689173
358,-0.45072466
359,-0.461725
360,-0.4945787
361,-1.0038844
362,-0.5136465
363,-0.46310464
