Id,Prediction
1,0.70036304
2,0.6084245
3,0.6960877
4,0.2784296
5,0.53405964
6,0.31049386
7,0.4893893
8,0.6457987
9,0.6622487
10,0.6701243
11,0.66837144
12,0.6965704
13,0.70084596
14,0.6952177
15,0.58948886
16,0.6792654
17,0.68479836
18,0.5984754
19,0.69977295
20,0.48998195
21,0.70328224
22,0.6632116
23,0.70466584
24,0.4164409
25,0.68541074
26,0.59086114
27,0.7056289
28,0.5509324
29,0.65557134
30,0.571663
31,0.6824266
32,0.7036844
33,0.61650425
34,0.10715473
35,0.69786906
36,0.5827936
37,0.70670474
38,0.69427377
39,0.7031378
40,0.5833702
41,0.59187645
42,0.62869364
43,0.6847066
44,0.70670474
45,0.5441127
46,0.6707333
47,0.70670474
48,0.24793948
49,0.32960054
50,0.51908195
51,0.43623
52,0.55835897
53,0.66058993
54,0.4886996
55,0.70525366
56,0.55631757
57,0.6718138
58,0.6762688
59,0.5351893
60,0.5550132
61,0.4557599
62,0.7051933
63,0.5852921
64,0.67888105
65,0.7035895
66,0.6454904
67,0.6399635
68,0.70350134
69,0.61663234
70,0.69433737
71,0.70591646
72,0.5565418
73,0.6935667
74,0.6687463
75,0.6049651
76,0.67211545
77,0.5237001
78,0.29669613
79,0.5097083
80,0.33700508
81,0.69426346
82,0.5337486
83,0.6670618
84,0.70533687
85,0.70459074
86,0.6996149
87,0.6960068
88,0.33564827
89,0.39062846
90,0.65357244
91,0.67136645
92,0.70618296
93,0.7007171
94,0.60008025
95,0.5664433
96,0.6986593
97,0.39469224
98,0.70374715
99,0.69690585
100,0.70618725
101,0.70033747
102,0.70670474
103,0.32266882
104,0.70646584
105,0.4917562
106,0.5890674
107,0.70670474
108,0.65822506
109,0.7030764
110,0.7046718
111,0.69538444
112,0.21787035
113,0.6986165
114,0.697091
115,0.60471237
116,0.7066466
117,0.41526735
118,0.68846035
119,0.70547205
120,0.7039577
121,0.51886356
122,0.5617269
123,0.10656516
124,0.50841385
125,0.1657426
126,0.69838613
127,0.6893536
128,0.69521165
129,0.7047574
130,0.6230693
131,0.70131826
132,0.6702759
133,0.6909621
134,0.6766684
135,0.7033851
136,0.5907124
137,0.7011483
138,0.44537175
139,0.6146734
140,0.6924944
141,0.68924975
142,0.62298024
143,0.70670474
144,0.61594665
145,0.58078223
146,0.50388706
147,0.7062329
148,0.5042839
149,0.5463264
150,0.6887702
151,0.69987255
152,0.63366085
153,0.39547554
154,0.085585624
155,0.69659775
156,0.652383
157,0.6265329
158,0.700511
159,0.70641345
160,0.58954513
161,0.7054205
162,0.539592
163,0.66401696
164,0.70231396
165,0.6869705
166,0.59417355
167,0.6567192
168,0.6599412
169,0.57843363
170,0.70670474
171,0.65776443
172,0.42599916
173,0.6622316
174,0.66091615
175,0.54000705
176,0.7015418
177,0.65841115
178,0.47770345
179,0.6969369
180,0.68501055
181,0.6850915
182,0.61484873
183,0.69923747
184,0.5781156
185,0.6149911
186,0.4700753
187,0.6837005
188,0.68518525
189,0.6385133
190,0.6681155
191,0.40525237
192,0.70395744
193,0.6733423
194,0.6307471
195,0.70670474
196,0.70670474
197,0.63305795
198,0.37619415
199,0.7044622
200,0.62051356
201,0.45626092
202,0.39520872
203,0.627427
204,0.65220773
205,0.6993023
206,0.6826229
207,0.52775556
208,0.68525875
209,0.6886505
210,0.3831197
211,0.68820775
212,0.63232106
213,0.69477993
214,0.6734362
215,0.6652305
216,0.41465795
217,0.70057476
218,0.34162945
219,0.70670474
220,0.7033607
221,0.3820967
222,0.6726258
223,0.4180565
224,0.43594933
225,0.5578835
226,0.64047647
227,0.40234244
228,0.42445606
229,0.70386505
230,0.69800127
231,0.46363336
232,0.46812618
233,0.7055185
234,0.4813312
235,0.68810964
236,0.6975155
237,0.7057135
238,0.42723596
239,0.580778
240,0.69838226
241,0.7018589
